Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2001-03-18,Numancia,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2001-03-31,Real Madrid,Numancia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2001-04-08,Numancia,Mallorca,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2001-04-15,Numancia,Sociedad,3,3,D,1.0,1.0,D,,,,,,,,,,,,,
2001-04-22,Las Palmas,Numancia,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2001-04-29,Numancia,Villarreal,1,3,A,0.0,0.0,D,,,,,,,,,,,,,
2001-05-06,Zaragoza,Numancia,3,1,H,2.0,0.0,H,,,,,,,,,,,,,
2001-05-13,Numancia,Osasuna,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2001-05-20,Celta,Numancia,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2001-05-27,Numancia,Espanol,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
2001-06-10,Vallecano,Numancia,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
2001-06-16,Numancia,Alaves,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2004-08-28,Numancia,Betis,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2004-09-11,Real Madrid,Numancia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-09-19,Numancia,Getafe,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-09-22,Malaga,Numancia,4,1,H,3.0,0.0,H,,,,,,,,,,,,,
2004-09-26,Numancia,Albacete,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-10-03,Barcelona,Numancia,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2004-10-17,Numancia,Levante,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
2004-10-24,Villarreal,Numancia,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-10-31,Numancia,Sociedad,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2004-11-07,Santander,Numancia,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2004-11-13,Numancia,Sevilla,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
2004-11-21,Ath Madrid,Numancia,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2004-11-28,Numancia,Zaragoza,2,1,H,2.0,1.0,H,,,,,,,,,,,,,
2004-12-05,Mallorca,Numancia,3,2,H,0.0,1.0,A,,,,,,,,,,,,,
2004-12-12,Valencia,Numancia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2004-12-19,Numancia,Espanol,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2004-12-22,Osasuna,Numancia,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-01-08,Numancia,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2005-01-16,La Coruna,Numancia,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2005-01-23,Betis,Numancia,4,0,H,3.0,0.0,H,,,,,,,,,,,,,
2005-01-30,Numancia,Real Madrid,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
2005-02-06,Getafe,Numancia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2005-02-13,Numancia,Malaga,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2005-02-20,Albacete,Numancia,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
2005-02-26,Numancia,Barcelona,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2005-03-02,Levante,Numancia,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2005-03-06,Numancia,Villarreal,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
2005-03-13,Sociedad,Numancia,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2005-03-20,Numancia,Santander,2,3,A,2.0,2.0,D,,,,,,,,,,,,,
2005-04-03,Sevilla,Numancia,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2005-04-09,Numancia,Ath Madrid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
