Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1997-06-15,Extremadura,Celta,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-06-22,Celta,Real Madrid,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
1997-08-31,Celta,Zaragoza,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1997-09-07,Espanol,Celta,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1997-09-14,Celta,Betis,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-09-28,Ath Madrid,Celta,3,3,D,0.0,1.0,A,,,,,,,,,,,,,
1997-10-05,Celta,Salamanca,4,1,H,3.0,0.0,H,,,,,,,,,,,,,
1997-10-15,Sociedad,Celta,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1997-10-19,Celta,Valencia,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-10-25,La Coruna,Celta,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1997-11-02,Celta,Sp Gijon,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-11-09,Tenerife,Celta,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
1997-11-12,Celta,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-11-16,Barcelona,Celta,3,2,H,1.0,1.0,D,,,,,,,,,,,,,
1997-11-23,Celta,Santander,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
1997-11-30,Real Madrid,Celta,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1997-12-07,Celta,Valladolid,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
1997-12-13,Ath Bilbao,Celta,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
1997-12-17,Compostela,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-12-21,Celta,Oviedo,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-01-04,Merida,Celta,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
1998-01-11,Zaragoza,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-01-17,Celta,Espanol,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-01-25,Betis,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-02-01,Celta,Ath Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1998-02-08,Salamanca,Celta,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1998-02-15,Celta,Sociedad,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
1998-02-22,Valencia,Celta,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-03-01,Celta,La Coruna,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
1998-03-08,Sp Gijon,Celta,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1998-03-15,Celta,Tenerife,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-03-22,Mallorca,Celta,4,2,H,2.0,0.0,H,,,,,,,,,,,,,
1998-03-29,Celta,Barcelona,3,1,H,2.0,1.0,H,,,,,,,,,,,,,
1998-04-05,Santander,Celta,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1998-04-11,Celta,Real Madrid,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-04-19,Valladolid,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-04-26,Celta,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-05-03,Celta,Compostela,3,3,D,1.0,2.0,A,,,,,,,,,,,,,
1998-05-10,Oviedo,Celta,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-05-15,Celta,Merida,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-08-30,Celta,La Coruna,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-09-12,Villareal,Celta,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1998-09-20,Celta,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-09-26,Barcelona,Celta,2,2,D,1.0,1.0,D,,,,,,,,,,,,,
1998-10-04,Celta,Ath Bilbao,3,2,H,2.0,0.0,H,,,,,,,,,,,,,
1998-10-17,Betis,Celta,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
1998-10-24,Celta,Zaragoza,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-10-31,Santander,Celta,2,2,D,0.0,1.0,A,,,,,,,,,,,,,
1998-11-08,Celta,Extremadura,5,1,H,0.0,0.0,D,,,,,,,,,,,,,
1998-11-14,Real Madrid,Celta,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1998-11-21,Alaves,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-11-29,Celta,Valencia,2,2,D,1.0,1.0,D,,,,,,,,,,,,,
1998-12-05,Salamanca,Celta,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-12-13,Celta,Espanol,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
1998-12-20,Sociedad,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-01-03,Celta,Oviedo,6,2,H,3.0,0.0,H,,,,,,,,,,,,,
1999-01-10,Tenerife,Celta,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1999-01-16,Celta,Mallorca,4,2,H,1.0,1.0,D,,,,,,,,,,,,,
1999-01-24,Ath Madrid,Celta,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-01-31,La Coruna,Celta,2,1,H,2.0,0.0,H,,,,,,,,,,,,,
1999-02-07,Celta,Villareal,4,1,H,1.0,1.0,D,,,,,,,,,,,,,
1999-02-14,Valladolid,Celta,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-02-21,Celta,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-02-27,Ath Bilbao,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-03-07,Celta,Betis,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
1999-03-13,Zaragoza,Celta,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1999-03-21,Celta,Santander,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-04-04,Extremadura,Celta,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-04-11,Celta,Real Madrid,5,1,H,4.0,1.0,H,,,,,,,,,,,,,
1999-04-18,Celta,Alaves,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-04-24,Valencia,Celta,2,2,D,1.0,1.0,D,,,,,,,,,,,,,
1999-05-02,Celta,Salamanca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-05-09,Espanol,Celta,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-05-16,Celta,Sociedad,2,2,D,1.0,2.0,A,,,,,,,,,,,,,
1999-05-23,Oviedo,Celta,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
1999-05-30,Celta,Tenerife,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-06-13,Mallorca,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-06-20,Celta,Ath Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1999-08-22,Oviedo,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-08-29,Celta,Sevilla,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-09-12,Ath Madrid,Celta,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
1999-09-19,Celta,Vallecano,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1999-09-25,Sociedad,Celta,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1999-10-03,Celta,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-10-13,Celta,Zaragoza,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
1999-10-16,Santander,Celta,3,0,H,3.0,0.0,H,,,,,,,,,,,,,
1999-10-24,Celta,Espanol,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
1999-10-31,Alaves,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-11-07,Celta,Betis,5,1,H,3.0,1.0,H,,,,,,,,,,,,,
1999-11-21,Valladolid,Celta,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
1999-11-28,Celta,Real Madrid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-12-05,Numancia,Celta,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1999-12-12,Celta,Ath Bilbao,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1999-12-18,La Coruna,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-12-22,Celta,Malaga,2,4,A,1.0,1.0,D,,,,,,,,,,,,,
2000-01-04,Valencia,Celta,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-01-09,Celta,Barcelona,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
2000-01-16,Celta,Oviedo,5,3,H,4.0,2.0,H,,,,,,,,,,,,,
2000-01-23,Sevilla,Celta,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
2000-01-29,Celta,Ath Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2000-02-06,Vallecano,Celta,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2000-02-13,Celta,Sociedad,4,1,H,0.0,1.0,A,,,,,,,,,,,,,
2000-02-20,Mallorca,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-02-27,Zaragoza,Celta,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
2000-03-05,Celta,Santander,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2000-03-12,Espanol,Celta,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-03-19,Celta,Alaves,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
2000-03-26,Betis,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-04-02,Celta,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-04-09,Real Madrid,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-04-16,Celta,Numancia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-04-22,Ath Bilbao,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-04-30,Celta,La Coruna,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2000-05-07,Malaga,Celta,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2000-05-14,Celta,Valencia,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
2000-05-19,Barcelona,Celta,2,2,D,0.0,2.0,A,,,,,,,,,,,,,
2000-09-10,Osasuna,Celta,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
2000-09-17,Celta,Sociedad,4,1,H,3.0,0.0,H,,,,,,,,,,,,,
2000-09-24,Celta,Espanol,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
2000-10-01,Vallecano,Celta,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
2000-10-15,Celta,Alaves,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2000-10-22,Oviedo,Celta,3,1,H,2.0,0.0,H,,,,,,,,,,,,,
2000-10-29,Celta,Valladolid,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
2000-11-01,Valencia,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-11-04,Celta,Malaga,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-11-12,Ath Bilbao,Celta,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
2000-11-19,Celta,Santander,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
2000-11-26,La Coruna,Celta,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
2000-12-02,Celta,Barcelona,3,3,D,3.0,1.0,H,,,,,,,,,,,,,
2000-12-10,Real Madrid,Celta,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
2000-12-17,Celta,Mallorca,2,2,D,1.0,1.0,D,,,,,,,,,,,,,
2000-12-20,Numancia,Celta,4,2,H,2.0,1.0,H,,,,,,,,,,,,,
2001-01-07,Celta,Las Palmas,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
2001-01-14,Villarreal,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
2001-01-21,Celta,Zaragoza,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
2001-01-28,Celta,Osasuna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
