Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1998-11-29,Santander,Sociedad,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1998-12-06,Oviedo,Santander,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-12-13,Santander,Tenerife,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-12-20,Mallorca,Santander,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-01-03,Santander,Ath Madrid,2,3,A,0.0,2.0,A,,,,,,,,,,,,,
1999-01-10,La Coruna,Santander,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1999-01-17,Santander,Villareal,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1999-01-24,Valladolid,Santander,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-01-31,Barcelona,Santander,3,2,H,2.0,1.0,H,,,,,,,,,,,,,
1999-02-07,Santander,Ath Bilbao,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-02-14,Betis,Santander,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1999-02-20,Santander,Zaragoza,2,4,A,1.0,2.0,A,,,,,,,,,,,,,
1999-02-28,Santander,Alaves,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-03-07,Extremadura,Santander,0,3,A,0.0,1.0,A,,,,,,,,,,,,,
1999-03-13,Santander,Real Madrid,1,3,A,1.0,0.0,H,,,,,,,,,,,,,
1999-03-21,Celta,Santander,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1999-04-03,Santander,Valencia,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1999-04-11,Salamanca,Santander,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1999-04-18,Santander,Espanol,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
1999-04-25,Sociedad,Santander,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-05-02,Santander,Oviedo,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1999-05-09,Tenerife,Santander,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
1999-05-14,Santander,Mallorca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1999-05-23,Ath Madrid,Santander,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-05-30,Santander,La Coruna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1999-06-13,Villareal,Santander,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
1999-06-19,Santander,Valladolid,0,2,A,0.0,2.0,A,,,,,,,,,,,,,
1999-08-21,Valencia,Santander,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1999-08-29,Santander,Barcelona,1,2,A,0.0,2.0,A,,,,,,,,,,,,,
1999-09-12,Oviedo,Santander,1,2,A,0.0,2.0,A,,,,,,,,,,,,,
