Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1996-05-25,Zaragoza,Real Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
1996-09-01,Zaragoza,Logrones,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
1996-09-08,Sevilla,Zaragoza,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1996-09-14,Zaragoza,Valencia,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
1996-09-22,Sp Gijon,Zaragoza,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
1996-09-29,Zaragoza,Barcelona,3,5,A,2.0,1.0,H,,,,,,,,,,,,,
1996-10-02,Valladolid,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1996-10-12,Zaragoza,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1996-10-19,Extremadura,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1996-10-22,Zaragoza,Real Madrid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1996-10-27,Celta,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1996-11-03,Zaragoza,La Coruna,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
1996-11-10,Hercules,Zaragoza,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1996-11-17,Zaragoza,Betis,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
1996-11-24,Vallecano,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1996-12-01,Zaragoza,Oviedo,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1996-12-08,Espanol,Zaragoza,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
1996-12-22,Zaragoza,Santander,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-01-05,Sociedad,Zaragoza,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-01-12,Ath Madrid,Zaragoza,5,1,H,3.0,0.0,H,,,,,,,,,,,,,
1997-01-19,Zaragoza,Tenerife,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1997-01-26,Compostela,Zaragoza,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
1997-02-02,Logrones,Zaragoza,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
1997-02-09,Zaragoza,Sevilla,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
1997-02-15,Valencia,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1997-02-19,Zaragoza,Sp Gijon,5,0,H,3.0,0.0,H,,,,,,,,,,,,,
