Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
1996-11-03,Sevilla,Ath Bilbao,4,2,H,2.0,1.0,H,,,,,,,,,,,,,
1996-11-10,Ath Bilbao,Valencia,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
1996-11-17,Sp Gijon,Ath Bilbao,2,4,A,1.0,1.0,D,,,,,,,,,,,,,
1996-11-23,Ath Bilbao,Barcelona,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
1996-12-01,Valladolid,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1996-12-08,Ath Bilbao,Ath Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1996-12-22,Ath Bilbao,Extremadura,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-01-05,Real Madrid,Ath Bilbao,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-01-12,Ath Bilbao,Celta,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
1997-01-19,La Coruna,Ath Bilbao,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
1997-01-26,Ath Bilbao,Hercules,5,0,H,2.0,0.0,H,,,,,,,,,,,,,
1997-02-02,Ath Bilbao,Betis,0,3,A,0.0,2.0,A,,,,,,,,,,,,,
1997-02-09,Vallecano,Ath Bilbao,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1997-02-16,Ath Bilbao,Oviedo,3,2,H,0.0,1.0,A,,,,,,,,,,,,,
1997-02-19,Espanol,Ath Bilbao,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-02-23,Ath Bilbao,Santander,2,2,D,0.0,1.0,A,,,,,,,,,,,,,
1997-03-02,Sociedad,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-03-09,Ath Bilbao,Zaragoza,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
1997-03-14,Tenerife,Ath Bilbao,3,3,D,2.0,2.0,D,,,,,,,,,,,,,
1997-03-23,Ath Bilbao,Compostela,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
1997-03-30,Logrones,Ath Bilbao,1,4,A,1.0,2.0,A,,,,,,,,,,,,,
1997-04-06,Ath Bilbao,Sevilla,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-04-12,Valencia,Ath Bilbao,5,2,H,5.0,1.0,H,,,,,,,,,,,,,
1997-04-16,Ath Bilbao,Sp Gijon,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-04-20,Barcelona,Ath Bilbao,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-05-04,Ath Bilbao,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-05-11,Ath Madrid,Ath Bilbao,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
1997-05-18,Extremadura,Ath Bilbao,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-05-25,Ath Bilbao,Real Madrid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-06-01,Celta,Ath Bilbao,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
1997-06-16,Ath Bilbao,La Coruna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1997-06-22,Hercules,Ath Bilbao,3,2,H,3.0,1.0,H,,,,,,,,,,,,,
1997-08-31,Ath Bilbao,Espanol,1,3,A,1.0,3.0,A,,,,,,,,,,,,,
1997-09-06,Betis,Ath Bilbao,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1997-09-13,Ath Bilbao,Ath Madrid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-09-28,Salamanca,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-10-04,Ath Bilbao,Sociedad,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1997-10-15,Valencia,Ath Bilbao,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1997-10-18,Ath Bilbao,La Coruna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
1997-10-26,Sp Gijon,Ath Bilbao,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-11-01,Ath Bilbao,Tenerife,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-11-09,Mallorca,Ath Bilbao,4,0,H,3.0,0.0,H,,,,,,,,,,,,,
1997-11-13,Ath Bilbao,Barcelona,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-11-16,Santander,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1997-11-22,Ath Bilbao,Real Madrid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
1997-11-30,Valladolid,Ath Bilbao,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1997-12-07,Compostela,Ath Bilbao,1,4,A,1.0,1.0,D,,,,,,,,,,,,,
1997-12-13,Ath Bilbao,Celta,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
1997-12-17,Oviedo,Ath Bilbao,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
1997-12-21,Ath Bilbao,Merida,5,1,H,2.0,0.0,H,,,,,,,,,,,,,
1998-01-04,Zaragoza,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-01-11,Espanol,Ath Bilbao,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
1998-01-18,Ath Bilbao,Betis,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-01-24,Ath Madrid,Ath Bilbao,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
1998-01-31,Ath Bilbao,Salamanca,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-02-08,Sociedad,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
1998-02-15,Ath Bilbao,Valencia,0,3,A,0.0,1.0,A,,,,,,,,,,,,,
1998-02-22,La Coruna,Ath Bilbao,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
1998-03-01,Ath Bilbao,Sp Gijon,2,2,D,0.0,2.0,A,,,,,,,,,,,,,
1998-03-08,Tenerife,Ath Bilbao,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
1998-03-16,Ath Bilbao,Mallorca,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
1998-03-22,Barcelona,Ath Bilbao,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
1998-03-29,Ath Bilbao,Santander,4,3,H,0.0,2.0,A,,,,,,,,,,,,,
1998-04-04,Real Madrid,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
1998-04-12,Ath Bilbao,Valladolid,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
