Date_ddmmyy,H_Team,A_Team,Full_Time_H_Goals,Full_Time_A_Goals,Full_Time_Result,Half_Time_H_Goals,Half_Time_A_Goals,Half_Time_Result,Referee,H_Shots,A_Shots,H_Shots_on_Target,A_Shots_on_Target,H_Fouls,A_Fouls,H_Corners,A_Corners,H_Yellow,A_Yellow,H_Red,A_Red
2006-12-17,Recreativo,Sevilla,1,3,A,1.0,2.0,A,,17.0,10.0,9.0,4.0,21.0,21.0,5.0,2.0,2.0,4.0,0.0,1.0
2006-12-20,Real Madrid,Recreativo,0,3,A,0.0,1.0,A,,4.0,12.0,1.0,5.0,19.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0
2007-01-07,Espanol,Recreativo,0,1,A,0.0,0.0,D,,11.0,13.0,0.0,4.0,14.0,19.0,8.0,7.0,2.0,1.0,0.0,0.0
2007-01-14,Recreativo,La Coruna,1,1,D,1.0,1.0,D,,10.0,14.0,2.0,4.0,21.0,19.0,6.0,2.0,3.0,3.0,0.0,0.0
2007-01-21,Zaragoza,Recreativo,0,0,D,0.0,0.0,D,,20.0,10.0,6.0,3.0,14.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0
2007-01-28,Mallorca,Recreativo,2,1,H,2.0,0.0,H,,15.0,5.0,7.0,2.0,17.0,17.0,18.0,3.0,2.0,3.0,1.0,0.0
2007-02-04,Recreativo,Villarreal,2,1,H,1.0,0.0,H,,9.0,10.0,3.0,2.0,20.0,15.0,2.0,6.0,0.0,1.0,0.0,1.0
2007-02-11,Levante,Recreativo,2,1,H,2.0,0.0,H,,6.0,12.0,3.0,2.0,26.0,9.0,2.0,5.0,5.0,0.0,1.0,0.0
2007-02-18,Recreativo,Sociedad,1,0,H,0.0,0.0,D,,10.0,13.0,5.0,3.0,17.0,22.0,7.0,5.0,5.0,3.0,0.0,0.0
2007-02-25,Betis,Recreativo,0,0,D,0.0,0.0,D,,19.0,6.0,8.0,0.0,20.0,22.0,5.0,2.0,2.0,3.0,0.0,0.0
2007-03-04,Recreativo,Ath Madrid,1,0,H,1.0,0.0,H,,4.0,14.0,1.0,3.0,20.0,18.0,1.0,9.0,1.0,2.0,0.0,0.0
2007-03-11,Getafe,Recreativo,1,1,D,1.0,1.0,D,,12.0,18.0,3.0,7.0,21.0,14.0,8.0,6.0,2.0,3.0,0.0,0.0
2007-03-17,Recreativo,Barcelona,0,4,A,0.0,3.0,A,,13.0,11.0,6.0,6.0,10.0,10.0,3.0,2.0,1.0,2.0,0.0,0.0
2007-04-01,Gimnastic,Recreativo,1,1,D,1.0,1.0,D,,11.0,14.0,3.0,6.0,19.0,24.0,5.0,5.0,6.0,1.0,1.0,0.0
2007-04-08,Recreativo,Celta,4,2,H,1.0,0.0,H,,18.0,14.0,9.0,6.0,22.0,21.0,6.0,3.0,2.0,3.0,0.0,0.0
2007-04-15,Osasuna,Recreativo,1,1,D,0.0,0.0,D,,13.0,10.0,3.0,2.0,16.0,14.0,13.0,6.0,2.0,1.0,0.0,0.0
2007-04-22,Recreativo,Santander,4,2,H,3.0,1.0,H,,10.0,9.0,6.0,4.0,16.0,23.0,10.0,8.0,2.0,3.0,0.0,1.0
2007-04-28,Valencia,Recreativo,2,0,H,0.0,0.0,D,,17.0,8.0,3.0,2.0,14.0,15.0,7.0,3.0,4.0,3.0,0.0,0.0
2007-05-06,Recreativo,Ath Bilbao,0,0,D,0.0,0.0,D,,17.0,7.0,8.0,0.0,11.0,23.0,12.0,2.0,1.0,5.0,0.0,1.0
2007-05-12,Sevilla,Recreativo,2,1,H,1.0,0.0,H,,16.0,15.0,8.0,5.0,22.0,21.0,10.0,4.0,5.0,2.0,0.0,0.0
2007-05-20,Recreativo,Real Madrid,2,3,A,0.0,1.0,A,,7.0,12.0,4.0,4.0,16.0,15.0,1.0,5.0,1.0,2.0,0.0,0.0
2007-05-27,Recreativo,Espanol,0,1,A,0.0,0.0,D,,16.0,6.0,4.0,2.0,22.0,20.0,8.0,8.0,1.0,6.0,1.0,0.0
2007-06-10,La Coruna,Recreativo,2,5,A,0.0,2.0,A,,21.0,16.0,5.0,10.0,9.0,13.0,12.0,3.0,2.0,0.0,0.0,0.0
2007-06-17,Recreativo,Zaragoza,1,1,D,1.0,0.0,H,,11.0,10.0,5.0,3.0,6.0,16.0,6.0,4.0,0.0,4.0,0.0,1.0
2007-08-26,Recreativo,Betis,1,1,D,1.0,1.0,D,,15.0,13.0,4.0,4.0,16.0,14.0,7.0,4.0,0.0,2.0,0.0,0.0
2007-09-02,Getafe,Recreativo,1,1,D,0.0,0.0,D,,10.0,13.0,4.0,4.0,12.0,23.0,7.0,7.0,0.0,5.0,1.0,0.0
2007-09-16,Sevilla,Recreativo,4,1,H,2.0,0.0,H,,18.0,11.0,5.0,3.0,12.0,14.0,6.0,6.0,1.0,0.0,0.0,1.0
2007-09-22,Recreativo,Espanol,2,1,H,0.0,1.0,A,,10.0,7.0,4.0,4.0,18.0,18.0,6.0,2.0,2.0,5.0,0.0,0.0
2007-09-26,La Coruna,Recreativo,0,2,A,0.0,1.0,A,,10.0,14.0,3.0,3.0,10.0,20.0,6.0,4.0,0.0,0.0,0.0,0.0
2007-09-30,Recreativo,Valencia,0,1,A,0.0,1.0,A,,10.0,5.0,2.0,1.0,19.0,25.0,3.0,4.0,6.0,6.0,1.0,0.0
2007-10-07,Real Madrid,Recreativo,2,0,H,0.0,0.0,D,,13.0,14.0,4.0,3.0,9.0,23.0,4.0,7.0,1.0,7.0,0.0,0.0
2007-10-21,Recreativo,Mallorca,0,2,A,0.0,1.0,A,,18.0,11.0,4.0,4.0,19.0,21.0,7.0,2.0,2.0,0.0,0.0,0.0
2007-10-28,Murcia,Recreativo,1,0,H,0.0,0.0,D,,9.0,8.0,1.0,2.0,16.0,20.0,3.0,6.0,3.0,3.0,0.0,0.0
2007-10-31,Recreativo,Santander,0,0,D,0.0,0.0,D,,13.0,10.0,6.0,2.0,23.0,12.0,5.0,9.0,5.0,4.0,0.0,0.0
2007-11-04,Ath Bilbao,Recreativo,2,0,H,0.0,0.0,D,,14.0,12.0,5.0,2.0,15.0,27.0,2.0,8.0,3.0,4.0,0.0,0.0
2007-11-11,Recreativo,Osasuna,1,0,H,0.0,0.0,D,,9.0,10.0,4.0,3.0,25.0,18.0,4.0,6.0,5.0,4.0,1.0,0.0
2007-11-24,Barcelona,Recreativo,3,0,H,0.0,0.0,D,,19.0,4.0,7.0,0.0,13.0,13.0,13.0,2.0,2.0,4.0,0.0,0.0
2007-12-02,Recreativo,Zaragoza,2,1,H,2.0,1.0,H,,11.0,13.0,5.0,4.0,23.0,17.0,3.0,9.0,2.0,3.0,0.0,0.0
2007-12-09,Levante,Recreativo,0,2,A,0.0,1.0,A,,13.0,10.0,4.0,5.0,14.0,25.0,3.0,6.0,0.0,1.0,0.0,0.0
2007-12-16,Recreativo,Ath Madrid,0,0,D,0.0,0.0,D,,11.0,15.0,3.0,6.0,18.0,20.0,9.0,5.0,3.0,4.0,0.0,0.0
2007-12-23,Villarreal,Recreativo,1,1,D,1.0,1.0,D,,16.0,8.0,7.0,4.0,18.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0
2008-01-06,Recreativo,Almeria,1,1,D,1.0,1.0,D,,18.0,11.0,9.0,4.0,11.0,24.0,10.0,4.0,2.0,4.0,0.0,0.0
2008-01-13,Valladolid,Recreativo,3,1,H,2.0,1.0,H,,12.0,7.0,4.0,4.0,18.0,14.0,6.0,2.0,0.0,1.0,0.0,0.0
2008-01-20,Betis,Recreativo,1,1,D,0.0,0.0,D,,12.0,13.0,4.0,4.0,22.0,13.0,4.0,7.0,2.0,1.0,0.0,0.0
2008-01-27,Recreativo,Getafe,1,3,A,1.0,2.0,A,,16.0,12.0,7.0,5.0,15.0,9.0,13.0,2.0,4.0,2.0,0.0,0.0
2008-02-03,Recreativo,Sevilla,1,2,A,0.0,1.0,A,,14.0,15.0,3.0,7.0,25.0,16.0,5.0,3.0,4.0,2.0,1.0,1.0
